,From,To,Connection
21360,4552,8925,1
21362,7374,1977,1
21364,7374,5195,1
21365,7374,9241,1
21366,7374,9416,1
21367,1392,8623,1
21368,1392,9714,1
21369,2578,6342,1
21370,2578,7822,1
21371,2578,9572,1
21372,2578,9798,1
21373,6342,1949,1
21374,6342,2578,1
21375,6342,6146,1
21376,6342,6464,1
21377,6342,7819,1
21378,6342,7822,1
21379,6342,9572,1
21380,6342,9798,1
21381,7822,2578,1
21382,7822,4857,1
21383,7822,6342,1
21384,7822,9572,1
21385,7822,9798,1
21386,9572,2578,1
21387,9572,6342,1
21388,9572,7819,1
21389,9572,7822,1
21390,9572,9798,1
21392,9798,4857,1
21393,9798,4929,1
21394,9798,5039,1
21395,9798,6342,1
21396,9798,7819,1
21397,9798,7822,1
21398,9798,9572,1
21399,9798,9643,1
21400,4857,1423,1
21401,4857,4929,1
21402,4857,7819,1
21404,4857,9798,1
21405,9670,1722,1
21407,2400,5252,1
21408,2400,5917,1
21409,2400,6942,1
21410,2400,7021,1
21411,2400,7134,1
21412,2400,7396,1
21413,2400,7510,1
21414,2400,8142,1
21415,2400,8372,1
21417,616,1270,1
21418,616,1609,1
21419,616,2786,1
21420,616,5515,1
21421,616,8005,1
21422,616,8541,1
21423,616,9069,1
21425,1998,1279,1
21426,1998,1717,1
21427,1998,2707,1
21428,1998,5234,1
21430,4572,961,1
21431,4572,1705,1
21432,4572,1812,1
21433,4572,5546,1
21434,4572,5708,1
21435,4572,6550,1
21437,430,3016,1
21438,430,6842,1
21441,3286,4315,1
21442,3286,4347,1
21443,3286,5777,1
21444,3286,9399,1
21445,3286,9531,1
21446,3286,9746,1
21448,9316,1557,1
21449,9316,3044,1
21450,9316,4924,1
21451,9316,6812,1
21452,3044,4856,1
21453,3044,6812,1
21454,3044,9316,1
21455,4837,176,1
21456,4837,375,1
21457,4837,644,1
21458,4837,2046,1
21459,4837,2270,1
21460,4837,2425,1
21461,4837,2655,1
21462,4837,4263,1
21463,4837,4487,1
21464,4837,5264,1
21465,4837,5825,1
21466,4837,6998,1
21467,4837,8767,1
21468,4837,9484,1
21469,6758,1928,1
21472,4445,8846,1
21474,8846,4447,1
21475,8846,7796,1
21476,8117,195,1
21477,8117,960,1
21478,8117,1250,1
21479,8117,1637,1
21480,8117,5285,1
21481,8117,6890,1
21482,8117,8223,1
21483,3078,1224,1
21484,3078,1768,1
21485,3078,3931,1
21486,3078,4384,1
21487,3078,5110,1
21488,3078,8548,1
21489,3078,9834,1
21490,4384,1243,1
21491,4384,3078,1
21492,4384,4547,1
21493,4384,5104,1
21494,4384,5110,1
21495,4384,5906,1
21496,4384,6805,1
21497,4384,8334,1
21498,4384,8548,1
21499,4384,8620,1
21500,4384,8724,1
21501,5110,1224,1
21502,5110,1243,1
21503,5110,1283,1
21504,5110,1768,1
21505,5110,3021,1
21506,5110,3078,1
21507,5110,4384,1
21508,5110,5104,1
21509,2830,70,1
21510,2830,191,1
21511,2830,545,1
21512,2830,712,1
21513,2830,2492,1
21514,2830,3329,1
21515,2830,3550,1
21516,2830,4362,1
21517,2830,7100,1
21518,6258,1099,1
21519,6258,3732,1
21520,6258,3844,1
21521,6258,4327,1
21522,6258,5578,1
21523,6258,5859,1
21524,6258,7777,1
21526,2766,222,1
21527,2766,3989,1
21529,2766,5967,1
21531,4330,4215,1
21534,9728,2543,1
21536,9395,2371,1
21537,9395,2786,1
21538,9395,3405,1
21540,6467,938,1
21541,6467,2309,1
21542,6467,3930,1
21543,6467,4151,1
21544,6467,4603,1
21545,6467,6470,1
21546,6467,8494,1
21547,6467,9725,1
21548,6470,6467,1
21549,6470,9725,1
21552,938,2356,1
21553,938,2495,1
21554,938,4151,1
21555,938,6467,1
21559,6039,144,1
21560,6039,1692,1
21561,6039,2252,1
21562,6039,3772,1
21563,6039,5584,1
21564,6039,6040,1
21565,6039,6043,1
21566,6039,6044,1
21567,6039,8627,1
21568,8627,144,1
21569,8627,1692,1
21570,8627,6039,1
21571,8627,6043,1
21572,4539,47,1
21573,4539,2990,1
21575,9475,3048,1
21576,9475,3240,1
21577,9475,6377,1
21579,9475,7235,1
21580,9475,7321,1
21581,9475,8707,1
21582,9475,8781,1
21583,9475,8976,1
21584,9475,9711,1
21586,7181,1081,1
21587,7181,2781,1
21588,7181,4924,1
21589,7181,9377,1
21590,805,407,1
21591,805,436,1
21592,805,4486,1
21593,805,8629,1
21594,5266,757,1
21595,5266,1225,1
21596,5266,1712,1
21597,5266,2366,1
21598,5266,2512,1
21599,5266,4807,1
21600,5266,4869,1
21601,5266,5106,1
21602,5266,6133,1
21603,5266,6720,1
21604,5266,6756,1
21605,5266,6759,1
21606,5266,7467,1
21607,5266,7488,1
21608,5266,9148,1
21609,6759,1225,1
21610,6759,1712,1
21611,6759,4869,1
21612,6759,5266,1
21613,6759,6133,1
21614,6759,6756,1
21615,6759,7488,1
21617,7037,141,1
21618,7037,544,1
21619,7037,2301,1
21621,7037,8099,1
21622,7037,9079,1
21623,9079,141,1
21624,9079,768,1
21625,9079,2301,1
21626,9079,7037,1
21627,9079,7312,1
21628,141,216,1
21629,141,1318,1
21630,141,1748,1
21631,141,2301,1
21632,141,2875,1
21633,141,4775,1
21634,141,7037,1
21635,141,8121,1
21636,141,9079,1
21637,9326,2112,1
21638,9326,2527,1
21639,9326,2528,1
21640,9326,3107,1
21641,9326,3162,1
21642,9326,3858,1
21643,9326,3935,1
21644,9326,4854,1
21645,9326,6748,1
21646,9326,7010,1
21647,9326,7050,1
21648,9326,9589,1
21649,9326,9810,1
21650,8839,4170,1
21651,8839,5034,1
21652,8839,5798,1
21653,8839,6245,1
21655,8839,8442,1
21656,1655,2301,1
21657,1655,5504,1
21658,1655,6067,1
21659,1655,7056,1
21660,1655,7625,1
21661,1655,7888,1
21662,1655,8878,1
21663,2301,141,1
21664,2301,928,1
21665,2301,950,1
21666,2301,1655,1
21667,2301,1775,1
21668,2301,2093,1
21669,2301,5504,1
21670,2301,6067,1
21672,2301,7056,1
21673,2301,7625,1
21674,2301,7888,1
21675,2301,8245,1
21676,2301,8878,1
21677,2301,9079,1
21678,7888,982,1
21679,7888,1655,1
21680,7888,2301,1
21681,3496,2300,1
21682,3496,6761,1
21683,3496,8952,1
21684,2300,3496,1
21685,2300,6761,1
21686,2300,8952,1
21687,8952,2300,1
21688,8952,3496,1
21689,8952,6761,1
21691,5647,7601,1
21693,926,4661,1
21694,926,4806,1
21695,926,7846,1
21696,926,7946,1
21701,1541,871,1
21702,1541,3185,1
21703,1541,4235,1
21705,2823,4205,1
21706,4205,617,1
21707,4205,1327,1
21708,4205,1512,1
21710,4205,3748,1
21711,4205,3758,1
21712,4205,4752,1
21713,4205,4902,1
21714,4205,8457,1
21715,4205,9627,1
21716,5077,423,1
21717,5077,1102,1
21718,5077,1118,1
21719,5077,1489,1
21720,5077,2081,1
21721,5077,3488,1
21722,5077,3533,1
21723,5077,3772,1
21724,5077,3886,1
21725,5077,5821,1
21726,5077,6647,1
21727,9613,3272,1
21729,9613,4519,1
21730,9613,5651,1
21731,9613,6307,1
21732,9613,6401,1
21733,9613,6450,1
21734,9613,7530,1
21735,9613,7657,1
21736,9613,8607,1
21737,9613,9769,1
21739,2709,3429,1
21740,2709,3793,1
21741,2709,4664,1
21742,2709,5458,1
21743,2709,6517,1
21744,2709,7084,1
21745,2709,7708,1
21746,2709,7895,1
21747,2709,7907,1
21748,2709,8252,1
21749,7895,509,1
21750,7895,2709,1
21751,7895,6144,1
21752,7895,6145,1
21753,7895,6607,1
21754,7895,6781,1
21755,7895,9391,1
21756,6175,1977,1
21761,5732,3375,1
21762,5732,6377,1
21764,4715,378,1
21765,4715,495,1
21766,4715,1095,1
21767,4715,1940,1
21768,4715,2028,1
21769,4715,2788,1
21770,4715,3346,1
21771,4715,3938,1
21772,4715,3970,1
21773,4715,4078,1
21774,4715,4264,1
21775,4715,4471,1
21776,4715,5299,1
21777,4715,5438,1
21778,4715,6072,1
21779,4715,7360,1
21780,4715,8012,1
21781,4715,8132,1
21782,4715,8909,1
21783,4715,9076,1
21784,5345,900,1
21785,5345,2776,1
21786,5345,8307,1
21788,6263,93,1
21789,6263,1285,1
21790,6263,1558,1
21791,6263,2858,1
21792,6263,4128,1
21793,6263,4647,1
21794,6263,6916,1
21795,6263,7210,1
21796,6263,7338,1
21797,6263,8085,1
21798,6263,9078,1
21801,7210,2190,1
21802,7210,2858,1
21803,7210,6263,1
21807,3066,281,1
21808,3066,1301,1
21809,3066,2184,1
21810,3066,3942,1
21811,3066,4798,1
21812,3066,6061,1
21813,3066,6196,1
21814,3066,6256,1
21815,3066,6460,1
21816,3066,6474,1
21817,3066,8332,1
21818,6061,3066,1
21819,6061,4798,1
21820,6061,6460,1
21824,6646,871,1
21825,6646,910,1
21826,6646,3823,1
21827,6646,6163,1
21828,6646,8188,1
21829,6563,4139,1
21831,4265,321,1
21832,4265,6722,1
21833,4265,6776,1
21834,4265,9133,1
21835,4265,9826,1
21837,5950,3861,1
21838,5950,8511,1
21840,8511,3730,1
21841,8511,5381,1
21842,8511,5950,1
21844,8511,9574,1
21845,8328,544,1
21846,8328,1003,1
21847,8328,7344,1
21848,8328,7629,1
21849,8328,8780,1
21851,2045,1140,1
21852,2045,1226,1
21854,7817,1249,1
21855,7817,2941,1
21856,7817,3698,1
21857,7817,4063,1
21858,7817,4724,1
21859,7817,5134,1
21860,7817,6963,1
21861,7817,9853,1
21862,7817,9873,1
21864,8074,2006,1
21866,4095,2161,1
21867,4095,5095,1
21868,4095,6217,1
21869,4095,6293,1
21870,4095,7542,1
21871,4095,8503,1
21872,8503,2161,1
21873,8503,2182,1
21874,8503,3940,1
21875,8503,4073,1
21876,8503,4075,1
21878,8503,4314,1
21879,8503,4525,1
21880,8503,4575,1
21881,8503,5173,1
21882,8503,6217,1
21883,8503,6293,1
21884,8503,6309,1
21885,8503,7925,1
21886,8503,9579,1
21887,5581,9732,1
21889,1462,3848,1
21890,1462,4215,1
21891,1462,4747,1
21892,1462,6560,1
21893,1462,7252,1
21894,1462,7477,1
21895,1462,8258,1
21896,7252,99,1
21897,7252,224,1
21898,7252,589,1
21899,7252,1462,1
21900,7252,2306,1
21901,7252,4206,1
21902,7252,4215,1
21903,7252,4219,1
21904,7252,4746,1
21905,7252,5737,1
21906,7252,6314,1
21907,7252,6558,1
21908,7252,6560,1
21909,7252,8258,1
21910,7252,8372,1
21911,7252,9594,1
21912,8258,1462,1
21913,8258,4215,1
21914,8258,6558,1
21916,8258,7252,1
21917,7090,603,1
21918,7090,1729,1
21919,7090,1778,1
21920,7090,1779,1
21921,7090,2191,1
21922,7090,2934,1
21923,7090,3791,1
21924,7090,4082,1
21925,7090,5174,1
21926,7090,5358,1
21927,7090,5955,1
21928,7090,7088,1
21929,7090,7091,1
21930,7090,7626,1
21931,7090,7646,1
21932,7090,9562,1
21933,4897,2679,1
21934,4897,3966,1
21935,4897,4896,1
21936,4897,5547,1
21937,4897,8539,1
21938,1557,4924,1
21939,1557,6678,1
21940,1557,8959,1
21941,1557,9316,1
21943,3639,6722,1
21944,3639,8975,1
21945,6722,1799,1
21946,6722,3494,1
21948,6722,4265,1
21949,6722,7267,1
21950,6722,7825,1
21953,586,7189,1
21954,9442,6,1
21955,9442,77,1
21956,9442,764,1
21957,9442,985,1
21958,9442,2306,1
21959,9442,4105,1
21960,9442,4427,1
21961,9442,4486,1
21962,9442,4909,1
21963,9442,5277,1
21964,9442,5608,1
21965,9442,7437,1
21966,9442,8630,1
21967,9442,9692,1
21968,176,4263,1
21969,176,4837,1
21971,4263,2677,1
21972,4263,2930,1
21973,4263,3922,1
21974,4263,4124,1
21975,4263,4837,1
21976,4263,6375,1
21977,4263,7952,1
21978,4263,9344,1
21979,4351,5630,1
21980,4351,6396,1
21981,4351,8115,1
21982,6396,3723,1
21983,6396,4351,1
21984,6396,5630,1
21985,6396,6341,1
21986,6396,8115,1
21987,8115,1944,1
21989,8115,5097,1
21991,8115,8094,1
21992,577,2655,1
21997,1190,1871,1
21998,1190,2183,1
21999,1190,3561,1
22000,1190,5420,1
22001,1190,9179,1
22002,1127,3534,1
22003,1127,7745,1
22004,1362,741,1
22005,1362,1961,1
22006,1362,2078,1
22007,1362,2204,1
22008,1362,3207,1
22010,1362,4741,1
22011,1362,6024,1
22012,1362,6153,1
22013,1362,7300,1
22014,1362,7721,1
22015,1362,8106,1
22016,1362,8109,1
22017,1362,8197,1
22018,1362,9043,1
22019,1362,9452,1
22020,5020,3177,1
22021,5020,5801,1
22022,5020,7779,1
22023,5020,7780,1
22024,5801,5020,1
22025,5801,6957,1
22026,5801,7779,1
22027,5801,8354,1
22028,7779,3177,1
22029,7779,5020,1
22031,4927,908,1
22032,4927,1385,1
22033,4927,3775,1
22034,4927,4121,1
22035,4927,5019,1
22037,4927,5218,1
22038,4927,9544,1
22039,906,1296,1
22040,906,2294,1
22041,906,9085,1
22042,9085,906,1
22043,9085,1296,1
22044,9085,2294,1
22045,9085,3757,1
22046,3650,2114,1
22047,3650,4376,1
22048,3650,8646,1
22049,8646,2114,1
22050,8646,3650,1
22051,8646,4376,1
22054,2114,6200,1
22056,8750,5898,1
22058,1116,4377,1
22060,8188,562,1
22061,8188,785,1
22062,8188,871,1
22064,8188,2518,1
22065,8188,3241,1
22066,8188,3356,1
22067,8188,3358,1
22068,8188,3600,1
22069,8188,6163,1
22070,8188,6397,1
22071,8188,6597,1
22073,8188,6738,1
22074,8188,7949,1
22075,8188,8274,1
22076,8188,8885,1
22077,8188,9298,1
22078,2198,732,1
22080,9411,757,1
22081,9411,1326,1
22083,9411,2366,1
22084,9411,3122,1
22085,9411,3237,1
22086,9411,5584,1
22087,9411,6179,1
22088,9411,6271,1
22089,9411,6647,1
22090,9411,8525,1
22091,9411,9106,1
22092,9411,9537,1
22093,4027,222,1
22094,4027,346,1
22095,4027,1881,1
22096,4027,4238,1
22097,4027,5219,1
22098,4027,5626,1
22099,4027,5660,1
22100,4027,7880,1
22101,4027,8308,1
22102,5219,4027,1
22103,5219,4859,1
22104,5219,5487,1
22105,5219,5555,1
22106,5219,5660,1
22107,5219,5838,1
22108,5219,5841,1
22109,5219,6087,1
22110,5219,6738,1
22111,5219,7687,1
22112,5219,8696,1
22113,5219,9785,1
22114,5660,4027,1
22115,5660,5219,1
22116,5660,5487,1
22117,5660,5838,1
22118,5660,5841,1
22119,4188,2850,1
22120,4188,5661,1
22121,4188,6623,1
22122,4188,6719,1
22123,4188,7373,1
22124,6719,535,1
22125,6719,840,1
22126,6719,2850,1
22127,6719,3120,1
22128,6719,3664,1
22129,6719,4188,1
22130,6719,4910,1
22131,6719,6539,1
22132,6719,6623,1
22133,6719,6632,1
22134,6719,6980,1
22135,6719,7325,1
22136,6719,8215,1
22137,452,375,1
22138,452,1617,1
22139,452,1985,1
22140,452,4468,1
22141,452,8694,1
22144,3927,1958,1
22145,3927,7863,1
22147,3698,1249,1
22148,3698,2941,1
22149,3698,4063,1
22150,3698,4462,1
22151,3698,5301,1
22152,3698,7817,1
22153,8925,3704,1
22155,1009,484,1
22156,1009,503,1
22157,1009,506,1
22158,1009,1590,1
22159,1009,2022,1
22160,1009,5719,1
22161,1009,6822,1
22162,1009,6981,1
22163,1009,8320,1
22164,1009,9083,1
22165,1009,9696,1
22166,1590,1009,1
22167,1590,6981,1
22168,6981,484,1
22169,6981,506,1
22170,6981,1009,1
22172,6981,5719,1
22173,6981,9083,1
22174,6981,9696,1
22175,6171,3907,1
22176,6171,6777,1
22177,6171,9709,1
22178,6171,9844,1
22179,9709,3907,1
22180,9709,6171,1
22181,9709,6777,1
22182,9709,9844,1
22183,9844,3907,1
22184,9844,6171,1
22185,9844,6777,1
22186,9844,9709,1
22187,3907,6171,1
22188,3907,6777,1
22189,3907,9709,1
22190,3907,9844,1
22195,4022,735,1
22196,4022,1428,1
22198,4022,2994,1
22199,4022,3091,1
22200,4022,3512,1
22201,4022,4593,1
22202,4022,6415,1
22203,4022,6976,1
22204,4022,7938,1
22206,4022,8456,1
22207,6976,3967,1
22208,6976,4022,1
22209,6976,4104,1
22210,6976,8409,1
22211,8033,1452,1
22212,8033,2161,1
22213,8033,2717,1
22214,8033,2756,1
22215,8033,2817,1
22216,8033,3680,1
22217,8033,4435,1
22218,8033,4810,1
22219,8033,6293,1
22220,8033,7361,1
22221,9762,299,1
22222,9762,1454,1
22223,9762,4055,1
22224,9762,5940,1
22226,9762,9315,1
22227,2097,3531,1
22228,2097,3533,1
22229,2097,6459,1
22230,2097,6504,1
22231,3533,2097,1
22232,3533,2466,1
22233,3533,3277,1
22234,3533,3488,1
22235,3533,3528,1
22236,3533,3531,1
22237,3533,5077,1
22238,3533,6504,1
22240,3533,9633,1
22241,308,918,1
22242,308,2032,1
22244,1756,344,1
22245,1756,969,1
22246,1756,1126,1
22247,1756,1585,1
22248,1756,2222,1
22249,1756,2312,1
22250,1756,3057,1
22251,1756,3356,1
22252,1756,3816,1
22253,1756,3913,1
22254,1756,5858,1
22255,1756,6136,1
22256,1756,6893,1
22257,1756,7183,1
22258,1756,7716,1
22259,1756,9165,1
22260,1756,9213,1
22261,1756,9350,1
22262,2073,1030,1
22264,5963,392,1
22265,5963,1830,1
22266,5963,5855,1
22267,5963,6187,1
22268,5963,9566,1
22269,1010,158,1
22270,1010,897,1
22271,1010,5689,1
22272,1010,6890,1
22273,1010,9730,1
22274,6890,158,1
22275,6890,195,1
22276,6890,897,1
22277,6890,940,1
22278,6890,960,1
22279,6890,1010,1
22280,6890,1250,1
22281,6890,1635,1
22282,6890,1637,1
22283,6890,2389,1
22284,6890,2916,1
22285,6890,3288,1
22286,6890,4861,1
22287,6890,5689,1
22288,6890,5995,1
22289,6890,6605,1
22290,6890,6740,1
22291,6890,7230,1
22292,6890,7524,1
22293,6890,8117,1
22294,6890,8464,1
22295,6890,8574,1
22296,6890,8667,1
22297,6890,9547,1
22298,6890,9730,1
22299,2060,8556,1
22300,8556,1427,1
22302,8556,2318,1
22303,8556,4145,1
22304,8556,8119,1
22305,8609,4055,1
22306,8609,4148,1
22307,8609,7613,1
22308,382,675,1
22309,382,6072,1
22310,382,7500,1
22311,382,7842,1
22312,7500,382,1
22313,7500,751,1
22314,7500,3693,1
22315,7500,3866,1
22316,7500,3938,1
22317,7500,5792,1
22318,7500,6521,1
22319,7500,9076,1
22320,1230,8788,1
22321,8788,548,1
22322,8788,728,1
22323,8788,734,1
22325,8788,2984,1
22326,8788,3185,1
22327,8788,5535,1
22328,8788,7427,1
22329,8788,8934,1
22330,8456,94,1
22331,8456,331,1
22332,8456,495,1
22333,8456,735,1
22334,8456,1061,1
22335,8456,1463,1
22336,8456,3207,1
22337,8456,3693,1
22338,8456,3934,1
22339,8456,4022,1
22340,8456,4266,1
22341,8456,4471,1
22342,8456,4667,1
22343,8456,4772,1
22344,8456,6001,1
22345,8456,6075,1
22346,8456,6880,1
22347,8456,6937,1
22348,8456,7887,1
22349,8456,7889,1
22350,8456,8012,1
22351,8456,9050,1
22352,8456,9700,1
22353,6700,551,1
22354,6700,5488,1
22356,2885,2817,1
22358,4455,471,1
22359,4455,1129,1
22360,4455,3876,1
22361,4455,4511,1
22362,4511,803,1
22363,4511,1129,1
22364,4511,3876,1
22365,4511,3929,1
22366,4511,4455,1
22367,4511,6735,1
22368,4511,8581,1
22369,4511,8786,1
22370,1936,449,1
22371,1936,1033,1
22372,1936,5840,1
22373,1936,5875,1
22374,1936,8179,1
22375,1936,8467,1
22376,1936,8996,1
22377,1936,9101,1
22378,5875,449,1
22379,5875,1936,1
22381,9462,1053,1
22382,9462,2829,1
22383,9462,3234,1
22384,9462,6444,1
22385,9462,6445,1
22386,9462,6715,1
22387,9462,9300,1
22388,9462,9783,1
22389,9300,2829,1
22390,9300,3234,1
22391,9300,6715,1
22392,9300,9462,1
22393,9300,9783,1
22394,6715,185,1
22395,6715,1053,1
22396,6715,2829,1
22397,6715,3234,1
22398,6715,3880,1
22399,6715,4607,1
22400,6715,8578,1
22401,6715,9300,1
22402,6715,9462,1
22403,6715,9783,1
22404,2829,3234,1
22405,2829,3880,1
22406,2829,5331,1
22407,2829,6715,1
22409,2829,9462,1
22410,2829,9783,1
22411,6485,1266,1
22412,6485,2518,1
22413,6485,2554,1
22414,6485,2601,1
22415,6485,2862,1
22416,6485,3303,1
22417,6485,3595,1
22418,6485,3871,1
22419,6485,4215,1
22420,6485,4736,1
22421,6485,4997,1
22422,6485,5925,1
22423,6485,6425,1
22424,4973,1507,1
22425,4973,1608,1
22426,4973,2479,1
22427,4973,2491,1
22428,4973,2569,1
22429,4973,4341,1
22430,4973,5760,1
22431,4973,7345,1
22432,4973,7347,1
22433,4973,7723,1
22434,4973,8571,1
22435,7345,2491,1
22437,8161,1868,1
22438,8161,5116,1
22439,8161,5117,1
22440,8161,5118,1
22441,8161,9209,1
22443,4830,6689,1
22445,6689,7874,1
22446,6689,8734,1
22448,1610,565,1
22449,1610,601,1
22450,1610,1246,1
22451,1610,1271,1
22452,1610,1612,1
22453,1610,2112,1
22454,1610,2699,1
22455,1610,2972,1
22456,1610,3609,1
22457,1610,4628,1
22458,1610,4870,1
22459,1610,4871,1
22460,1610,5032,1
22461,1610,5066,1
22462,1610,5088,1
22463,1610,5416,1
22464,1610,6259,1
22465,1610,6588,1
22466,1610,6864,1
22467,1610,6974,1
22468,1610,7071,1
22469,1610,7506,1
22470,1610,8425,1
22471,1610,8911,1
22472,1610,9146,1
22473,1610,9151,1
22474,1610,9312,1
22475,4870,47,1
22476,4870,939,1
22477,4870,1610,1
22478,4870,3970,1
22479,4870,4871,1
22480,4870,5066,1
22481,4870,5153,1
22482,4870,8425,1
22483,4870,9057,1
22484,4870,9312,1
22485,5066,565,1
22486,5066,1610,1
22487,5066,1660,1
22488,5066,2626,1
22489,5066,4209,1
22490,5066,4870,1
22491,5066,5153,1
22492,5066,5906,1
22493,5066,6974,1
22494,5066,7071,1
22495,5066,7260,1
22496,5066,7402,1
22497,5066,8425,1
22498,5066,8911,1
22499,5066,9312,1
22501,8425,1610,1
22502,8425,4099,1
22503,8425,4870,1
22504,8425,5066,1
22505,8425,9312,1
22506,8425,9593,1
22507,9312,598,1
22508,9312,1041,1
22509,9312,1610,1
22510,9312,2112,1
22511,9312,2679,1
22512,9312,3325,1
22513,9312,4628,1
22514,9312,4675,1
22515,9312,4870,1
22516,9312,4871,1
22517,9312,4896,1
22518,9312,5066,1
22519,9312,5074,1
22520,9312,5095,1
22521,9312,5153,1
22522,9312,7656,1
22523,9312,8425,1
22524,1171,5015,1
22525,1171,6079,1
22526,1171,6938,1
22530,7251,5653,1
22531,7251,8104,1
22532,7251,8852,1
22533,8852,5653,1
22534,8852,7251,1
22535,8852,8104,1
22536,5653,7251,1
22537,5653,8104,1
22538,5653,8852,1
22542,1359,6612,1
22543,1359,6653,1
22545,4065,873,1
22546,4065,886,1
22547,4065,7798,1
22548,4065,8469,1
22549,4065,8767,1
22550,4065,9487,1
22551,8767,375,1
22552,8767,4065,1
22553,8767,4837,1
22554,8767,5264,1
22555,8767,5731,1
22556,8767,5825,1
22557,8767,7416,1
22558,8767,7518,1
22559,8767,9160,1
22560,8767,9471,1
22561,5538,446,1
22562,5538,2840,1
22563,5538,6157,1
22564,5538,6351,1
22565,5538,6406,1
22566,5538,7306,1
22567,5538,8253,1
22568,6406,5538,1
22569,6406,6157,1
22570,6406,7306,1
22571,783,222,1
22572,783,1129,1
22573,783,3876,1
22574,783,3929,1
22575,783,5758,1
22576,783,6735,1
22577,783,6749,1
22578,783,7177,1
22579,783,8581,1
22580,783,8786,1
22581,783,9515,1
22582,2292,158,1
22583,2292,198,1
22584,2292,222,1
22585,2292,1069,1
22586,2292,1939,1
22587,2292,2099,1
22588,2292,2167,1
22589,2292,3210,1
22590,2292,4111,1
22591,2292,4417,1
22592,2292,4444,1
22593,2292,5407,1
22594,2292,5645,1
22595,2292,5707,1
22596,2292,5996,1
22597,2292,6141,1
22598,2292,7687,1
22599,2292,8786,1
22600,3210,222,1
22601,3210,1814,1
22602,3210,2292,1
22603,3210,4342,1
22604,3210,4444,1
22605,3210,5472,1
22606,3210,8786,1
22607,4444,158,1
22608,4444,222,1
22609,4444,1939,1
22610,4444,2292,1
22611,4444,3210,1
22612,4444,4009,1
22613,4444,4111,1
22614,4444,4417,1
22615,4444,5032,1
22616,4444,5407,1
22617,4444,5414,1
22618,4444,5707,1
22619,4444,6141,1
22620,4444,7687,1
22621,4444,7688,1
22622,4444,8786,1
22623,83,1220,1
22624,83,3013,1
22625,83,3775,1
22626,83,6786,1
22627,83,7910,1
22629,1220,5046,1
22630,1220,8285,1
22631,1220,9494,1
22632,1877,224,1
22633,1877,287,1
22634,1877,481,1
22635,1877,801,1
22636,1877,1133,1
22637,1877,4439,1
22638,1877,5019,1
22639,1877,7024,1
22640,1877,7031,1
22641,1877,7677,1
22642,1877,7949,1
22643,4238,1881,1
22644,4238,4027,1
22645,4238,4911,1
22646,4238,5626,1
22647,4238,7687,1
22648,4238,8580,1
22649,4911,574,1
22650,4911,4238,1
22651,4911,4432,1
22652,4911,8580,1
22653,4911,9072,1
22654,4911,9151,1
22655,8580,880,1
22656,8580,1738,1
22657,8580,4238,1
22658,8580,4483,1
22659,8580,4911,1
22660,8580,5033,1
22661,2265,898,1
22662,2265,1417,1
22663,2265,1785,1
22665,2265,8522,1
22666,2265,9318,1
22669,3408,603,1
22670,3408,743,1
22671,3408,9286,1
22672,9286,123,1
22673,9286,603,1
22674,9286,743,1
22675,9286,2575,1
22676,9286,2854,1
22677,9286,3408,1
22678,9286,3441,1
22679,9286,6189,1
22680,9286,8060,1
22681,9286,9021,1
22682,9286,9034,1
22683,786,599,1
22687,4124,4263,1
22688,4124,5134,1
22689,4124,5181,1
22690,4124,5197,1
22691,4124,6154,1
22692,5611,8879,1
22695,6187,104,1
22696,6187,222,1
22697,6187,230,1
22698,6187,297,1
22699,6187,795,1
22700,6187,3469,1
22701,6187,3542,1
22702,6187,4088,1
22703,6187,4255,1
22704,6187,4256,1
22705,6187,4291,1
22706,6187,5141,1
22707,6187,5317,1
22708,6187,5963,1
22709,6187,6005,1
22710,6187,6363,1
22711,6187,8508,1
22712,6187,8571,1
22713,6187,8640,1
22714,6187,8943,1
22715,6187,9144,1
22716,6187,9191,1
22717,8640,6187,1
22719,2093,33,1
22720,2093,680,1
22721,2093,950,1
22722,2093,1748,1
22723,2093,2301,1
22724,2093,3539,1
22725,2093,6028,1
22726,2093,7022,1
